trip_id,vehicle_id,driver_id,start_time,end_time,distance_km,energy_used_kwh,avg_speed_kmh,start_soc,end_soc,start_lat,start_lon,end_lat,end_lon,region
3880,35,15,2024-07-02 20:12:37,2024-07-02 23:10:34,91.65,15.276,30.9,89.79,62.51,-72.895084,0.447401,58.32844,-147.972088,West
3881,46,11,2024-05-17 00:38:17,2024-05-17 01:12:09,55.37,11.772,98.08,47.57,29.2,39.278062,38.702737,-25.176749,-77.721864,South
3882,38,15,2024-09-21 17:37:55,2024-09-21 21:30:17,243.77,37.097,62.94,89.3,28.98,52.270423,119.992362,-41.522405,97.366304,North
3883,18,28,2023-08-31 20:36:52,2023-08-31 23:41:49,96.02,13.633,31.15,87.95,71.76,11.250972,150.13484,69.290257,111.820936,South
3884,24,19,2023-07-28 12:22:22,2023-07-28 12:58:26,54.62,12.692,90.86,65.93,52.5,-83.298721,119.176615,35.939959,-38.9269,North
3885,12,2,2023-05-03 05:03:57,2023-05-03 09:17:29,209.47,36.478,49.57,84.39,19.13,61.127911,112.845581,-15.311107,-83.652628,East
3886,50,39,2023-08-27 23:01:04,2023-08-28 01:20:05,134.57,18.961,58.08,88.14,59.67,-30.090888,153.662914,47.519952,167.844601,North
3887,48,33,2023-11-27 17:25:31,2023-11-27 19:15:37,198.92,32.399,108.39,57.07,24.04,58.133241,2.369941,-84.542925,-149.019205,East
3888,44,37,2023-08-10 08:55:06,2023-08-10 09:25:37,35.4,6.892,69.6,42.51,34.81,8.337017,66.395891,-13.858232,61.612936,Central
3889,6,13,2023-12-30 02:03:02,2023-12-30 02:21:03,16.48,2.736,54.88,71.36,66.09,38.125638,92.051158,34.648834,11.975636,Central
3890,25,6,2024-06-15 13:42:56,2024-06-15 19:16:59,191.86,29.065,34.46,89.1,58.01,-42.796324,38.117899,41.259448,-39.779058,East
3891,6,5,2023-01-22 02:19:28,2023-01-22 05:50:05,194.69,31.551,55.46,50.77,5,77.236572,65.567837,-56.872613,2.22129,Central
3892,41,38,2023-05-17 06:13:20,2023-05-17 06:22:00,15.39,2.707,106.54,45.72,40.3,-89.577746,123.767482,18.898709,-21.110445,East
3893,29,28,2024-03-28 21:30:40,2024-03-28 23:20:18,200.87,44.803,109.92,69.0,5,56.416517,146.193641,-6.446093,81.308104,North
3894,41,23,2023-07-01 12:59:56,2023-07-01 14:12:26,73.36,10.354,60.7,66.96,46.21,-72.467063,19.999975,78.932254,1.659246,East
3895,6,35,2024-08-30 17:39:20,2024-08-30 20:32:48,227.58,46.548,78.71,31.06,5,-15.999199,91.257397,-52.384236,75.657221,Central
3896,17,20,2023-04-09 12:01:55,2023-04-09 13:07:19,87.73,11.428,80.47,39.67,15.61,-49.820935,-138.031436,18.935811,-132.314965,South
3897,32,12,2024-02-02 23:35:29,2024-02-03 03:56:41,224.68,50.938,51.61,42.44,5,-67.840043,126.270825,57.858441,-157.247277,East
3898,49,34,2024-02-23 11:55:18,2024-02-23 13:38:53,183.33,34.231,106.18,46.73,6.79,-62.585878,75.325923,50.829465,-128.990049,Central
3899,9,34,2023-10-24 02:59:43,2023-10-24 04:41:15,133.67,25.521,78.98,77.56,39.41,11.184822,11.347509,64.187521,-109.90539,West
3900,28,19,2023-05-17 11:48:17,2023-05-17 12:48:43,88.86,21.615,88.2,41.48,5,16.923202,-24.963174,-51.838251,101.276361,Central
3901,11,36,2023-09-14 03:20:52,2023-09-14 04:57:34,106.34,24.303,65.98,43.27,5,-24.103639,-137.087592,-56.535542,77.510692,North
3902,2,37,2024-10-31 12:15:48,2024-10-31 13:15:32,107.48,22.144,107.93,85.42,48.64,-14.147673,30.021905,-29.672683,-4.808215,North
3903,38,40,2023-10-17 21:16:49,2023-10-17 23:07:12,184.59,42.682,100.33,89.88,20.48,84.144871,-107.735058,-89.586395,-107.222717,North
3904,1,16,2024-03-18 04:51:39,2024-03-18 06:08:25,130.94,23.652,102.34,86.79,36.14,39.285801,54.668922,-83.867309,151.285751,East
3905,25,14,2023-09-08 15:51:39,2023-09-08 17:44:12,182.28,30.874,97.16,60.57,27.55,-23.12236,36.083045,87.210257,102.145865,East
3906,19,30,2023-04-07 18:43:38,2023-04-07 22:05:32,241.76,53.536,71.84,30.29,5,-45.493837,86.805492,-56.658056,-47.863698,South
3907,42,22,2023-08-01 19:08:49,2023-08-01 19:47:12,45.23,10.952,70.69,59.6,45.02,-85.338769,82.960744,-81.35609,-117.24904,Central
3908,22,40,2024-05-16 00:43:09,2024-05-16 02:46:21,123.58,22.438,60.18,92.59,69.02,71.131286,-9.783909,-21.163562,23.728193,Central
3909,42,35,2024-04-19 19:16:53,2024-04-19 21:55:27,175.92,25.118,66.56,56.56,23.11,74.493415,95.109405,63.663466,-148.770202,Central
3910,50,2,2024-11-08 10:39:42,2024-11-08 13:18:01,259.67,36.406,98.41,67.98,13.32,-39.242457,163.92902,62.995509,-129.185779,North
3911,19,40,2023-12-09 00:03:41,2023-12-09 07:32:47,272.91,42.516,36.46,92.62,46.21,67.51992,-9.992416,-71.453857,-11.81716,South
3912,38,17,2024-09-10 08:42:36,2024-09-10 11:58:59,285.66,40.654,87.27,91.45,25.35,33.967377,-56.023585,-68.865604,-172.907136,North
3913,30,31,2024-10-06 02:41:59,2024-10-06 04:24:54,110.76,23.073,64.57,51.18,5,-18.164058,-159.167191,-59.652729,-172.237459,South
3914,6,35,2024-07-19 10:22:08,2024-07-19 11:49:44,154.03,27.128,105.49,74.6,22.33,10.52629,89.806971,-11.855635,114.127161,Central
3915,48,19,2023-07-22 12:54:30,2023-07-22 14:51:19,171.08,28.073,87.86,41.75,13.13,34.057716,-102.441378,-28.574109,11.544119,East
3916,16,24,2024-04-19 08:12:12,2024-04-19 10:39:31,266.84,45.181,108.67,67.41,5,79.581247,-63.755841,53.05905,-108.961648,East
3917,21,21,2024-08-12 21:31:26,2024-08-13 00:52:12,273.25,48.918,81.66,80.8,15.58,80.553241,106.055703,85.324691,-138.839696,West
3918,41,15,2024-01-12 07:13:22,2024-01-12 10:22:50,106.23,23.363,33.64,83.61,36.79,-66.380016,-129.682245,35.962896,13.098587,East
3919,19,12,2024-09-09 19:25:11,2024-09-10 00:11:09,170.49,33.151,35.77,84.04,47.85,-5.635649,-146.376996,70.46535,106.173069,South
3920,13,22,2024-09-14 13:44:17,2024-09-14 16:15:47,136.48,19.872,54.05,32.16,5,79.808269,-0.416474,29.64406,18.588905,East
3921,4,16,2024-02-23 14:08:47,2024-02-23 15:18:31,100.5,22.044,86.46,61.88,24.45,-61.946878,-63.129003,-39.380952,-23.147213,West
3922,29,20,2024-02-04 08:40:43,2024-02-04 17:01:09,297.85,65.737,35.71,56.73,5,89.096249,127.617124,23.780012,158.277226,North
3923,38,19,2024-03-21 00:56:21,2024-03-21 01:47:49,77.13,18.062,89.89,85.86,56.49,-3.836051,75.738715,-72.99149,157.0254,North
3924,48,25,2023-06-02 03:08:19,2023-06-02 04:51:58,100.31,23.15,58.06,31.23,7.63,-1.657793,-111.421136,-79.9335,-88.6089,East
3925,2,6,2024-10-22 08:01:01,2024-10-22 11:33:15,230.42,46.575,65.14,67.58,5,-17.770955,125.797311,33.223081,6.601247,North
3926,8,40,2024-05-18 17:19:44,2024-05-18 18:03:41,66.48,12.661,90.73,71.78,48.46,-20.64207,-32.431349,82.986639,126.39671,North
3927,28,10,2024-12-05 03:20:23,2024-12-05 06:21:12,261.13,50.372,86.65,59.88,5,19.782774,146.1364,-85.127401,61.34239,Central
3928,35,4,2024-11-23 11:23:25,2024-11-23 12:36:51,68.79,16.746,56.2,39.53,9.63,-25.399548,19.319795,28.206173,133.03393,West
3929,32,14,2023-07-17 01:51:34,2023-07-17 03:39:47,94.69,15.243,52.5,70.88,48.53,-27.822829,40.276062,6.941573,-138.330834,East
3930,37,39,2023-10-21 05:28:55,2023-10-21 08:03:29,225.43,43.838,87.5,45.12,5,-57.292565,-120.514844,32.035683,1.656408,North
3931,49,10,2023-06-02 08:59:26,2023-06-02 10:04:24,70.59,13.215,65.18,57.41,41.99,60.573442,26.395561,-27.589699,103.656099,Central
3932,4,29,2024-11-16 16:29:51,2024-11-16 18:14:50,69.85,11.427,39.92,59.02,39.62,81.048781,-129.560815,67.433019,87.190427,West
3933,27,30,2023-12-25 11:55:50,2023-12-25 18:00:26,266.41,38.978,43.84,56.88,5,-69.828649,161.657346,-85.499584,15.387051,South
3934,18,26,2023-12-12 06:00:34,2023-12-12 07:55:10,163.76,39.009,85.73,63.11,16.78,41.262234,99.146212,87.852538,-123.305689,South
3935,40,39,2024-01-15 08:09:18,2024-01-15 12:56:28,245.05,54.599,51.2,62.23,5,-12.926778,91.906581,-49.251263,-140.322247,East
3936,28,40,2023-07-31 17:54:42,2023-07-31 20:26:00,206.82,47.717,82.01,91.16,9.03,-15.371723,-172.116398,46.463384,20.477105,Central
3937,26,9,2024-04-01 06:32:52,2024-04-01 08:58:06,109.47,24.572,45.22,78.74,30.46,-63.605047,-52.825993,32.000678,68.932296,East
3938,2,16,2024-01-05 20:58:40,2024-01-05 22:51:44,119.84,15.939,63.59,60.9,34.42,30.329061,-37.00499,6.381583,-0.547294,North
3939,12,2,2024-11-04 02:09:16,2024-11-04 04:19:49,146.61,29.558,67.38,35.23,5,-7.93462,35.380741,-24.254748,-111.920182,East
3940,27,13,2023-08-20 12:00:34,2023-08-20 12:34:12,31.04,4.809,55.37,60.63,54.06,64.796388,54.387924,-67.204363,-23.66046,South
3941,16,4,2024-04-28 02:44:20,2024-04-28 04:39:24,178.57,24.211,93.1,71.82,31.4,81.265756,98.070343,-78.567129,-105.417531,East
3942,21,3,2024-09-10 12:16:15,2024-09-10 14:18:07,125.67,18.599,61.87,77.19,52.39,22.016837,-121.061923,-67.865876,-116.991386,West
3943,22,17,2023-09-24 17:32:17,2023-09-24 18:14:49,77.03,16.066,108.66,82.03,65.15,41.550801,124.029442,70.266371,-113.866904,Central
3944,32,24,2023-07-11 01:48:21,2023-07-11 04:11:21,105.88,22.364,44.42,43.02,10.23,82.950604,80.671017,-47.11544,47.786107,East
3945,31,28,2023-01-25 18:30:13,2023-01-25 20:21:21,191.23,25.169,103.23,73.62,45.5,44.19103,-115.204745,-66.556995,148.673441,Central
3946,3,17,2023-12-29 06:36:24,2023-12-29 06:43:46,13.53,1.873,109.96,77.9,75.82,-68.859216,-131.260953,-30.861308,151.246924,North
3947,18,20,2024-03-30 07:35:34,2024-03-30 11:09:34,296.93,41.373,83.25,83.59,34.45,-48.112975,-27.113669,55.279294,-34.194554,South
3948,43,39,2024-01-25 19:25:37,2024-01-25 21:22:05,172.47,42.985,88.85,84.18,30.58,80.188169,31.00235,82.721138,65.306996,West
3949,8,36,2023-03-21 01:43:57,2023-03-21 05:27:17,206.44,50.66,55.46,43.98,5,84.945383,-70.468556,49.387801,-2.299026,North
3950,21,26,2023-11-28 04:23:48,2023-11-28 04:42:30,27.57,4.99,88.41,60.57,53.92,12.448849,-0.402852,-42.175562,41.360658,West
3951,8,33,2024-05-14 07:20:07,2024-05-14 11:00:42,230.41,29.955,62.67,61.65,6.48,-12.531889,-149.879566,64.11655,-150.887478,North
3952,34,38,2023-11-16 16:56:35,2023-11-16 18:26:29,122.97,21.644,82.07,80.83,40.37,-82.016869,66.965185,-41.885528,171.800668,West
3953,12,40,2023-01-13 06:57:24,2023-01-13 09:31:32,223.41,38.241,86.96,53.98,5,78.373088,136.06933,-23.924192,34.479624,East
3954,43,38,2023-10-19 05:09:01,2023-10-19 05:16:21,9.95,2.151,81.35,34.41,31.73,71.592394,130.495625,-85.073004,93.245326,West
3955,50,15,2024-06-21 05:23:30,2024-06-21 06:13:15,73.31,11.166,88.4,67.33,50.56,-50.777985,-157.418349,54.115282,-159.506185,North
3956,32,19,2024-10-26 09:10:00,2024-10-26 09:21:37,10.12,1.609,52.26,61.28,58.92,-39.683689,164.969049,0.82899,52.326404,East
3957,39,28,2023-05-16 17:17:59,2023-05-17 01:04:09,274.81,37.942,35.37,33.56,5,-68.502177,101.375112,-81.131562,155.114839,East
3958,8,35,2023-10-29 19:05:34,2023-10-29 21:12:49,115.95,27.145,54.67,49.99,5,77.116337,122.260207,61.807904,141.384594,North
3959,16,36,2024-04-03 20:57:06,2024-04-04 01:58:07,252.21,47.93,50.27,77.66,5,57.441555,172.51906,24.275626,-139.691319,East
3960,13,17,2023-12-20 13:40:36,2023-12-20 15:23:51,93.27,14.229,54.2,38.33,14.85,62.624597,111.679149,62.86278,57.706882,East
3961,43,17,2023-08-08 01:20:43,2023-08-08 01:41:04,35.42,7.462,104.4,78.51,69.21,-47.04968,78.257943,30.270308,112.25973,West
3962,17,33,2024-01-09 11:42:33,2024-01-09 13:43:17,195.32,37.984,97.06,94.49,14.52,-23.031302,-22.613956,36.367311,-108.972955,South
3963,49,27,2023-11-18 06:25:54,2023-11-18 07:24:09,96.48,16.044,99.37,62.3,43.58,75.957492,-3.381161,73.054736,-158.754372,Central
3964,16,6,2023-06-08 02:33:16,2023-06-08 10:11:52,276.01,36.168,36.11,73.83,13.45,39.435228,-60.602829,78.653869,79.618889,East
3965,27,33,2023-10-18 09:46:42,2023-10-18 10:23:33,62.7,13.963,102.06,93.08,74.0,-18.397582,-35.986485,48.658194,95.969384,South
3966,39,6,2023-09-29 06:42:41,2023-09-29 07:33:03,66.96,13.027,79.76,64.27,41.77,89.693765,-42.057934,-39.276616,85.124702,East
3967,45,11,2024-06-22 20:44:39,2024-06-22 21:17:08,40.08,9.428,74.03,51.31,39.48,47.916989,127.887005,75.159619,-8.870987,North
3968,44,4,2024-09-20 05:58:50,2024-09-20 09:12:34,175.31,39.487,54.29,87.6,43.48,78.080839,-100.756396,-6.064749,-144.658118,Central
3969,6,11,2024-03-06 07:19:08,2024-03-06 12:31:39,293.87,67.808,56.42,82.5,5,37.049076,-107.272408,-62.631583,171.843919,Central
3970,10,25,2023-12-24 20:21:36,2023-12-24 21:42:02,106.82,16.521,79.67,43.98,19.43,30.718781,-112.757521,56.002095,-97.946248,North
3971,9,38,2023-06-21 03:25:16,2023-06-21 04:29:04,96.76,18.939,90.98,67.18,38.87,0.276288,-161.084954,-1.126371,-66.170947,West
3972,3,4,2023-06-02 07:09:31,2023-06-02 15:21:01,288.35,50.813,35.2,46.78,5,-22.753442,-108.557993,28.098483,178.81124,North
3973,19,9,2024-06-30 11:38:01,2024-06-30 13:33:50,183.98,27.383,95.31,50.26,20.37,73.129108,-152.246983,9.103665,33.022069,South
3974,50,39,2024-11-11 15:26:42,2024-11-11 17:08:49,114.14,28.235,67.06,84.68,42.29,-25.37628,-52.466631,-37.675416,147.396505,North
3975,4,38,2024-07-25 06:49:00,2024-07-25 13:08:31,277.5,41.228,43.87,63.48,5,41.839307,14.058354,67.207701,160.255645,West
3976,15,19,2023-03-12 10:21:31,2023-03-12 15:53:42,297.09,45.632,53.66,56.1,5,12.691158,40.984046,-36.614657,157.969854,West
3977,8,22,2024-11-16 13:51:35,2024-11-16 17:09:00,194.13,47.421,59.0,85.18,5,82.421398,128.802955,-82.669849,42.168152,North
3978,25,15,2023-01-31 06:51:11,2023-01-31 07:29:50,60.99,11.221,94.68,49.29,37.29,55.7004,175.102315,-60.444457,55.814439,East
3979,39,6,2024-06-05 17:44:34,2024-06-05 19:51:43,215.1,50.884,101.5,70.08,5,17.986703,144.484267,56.969502,-40.25719,East
3980,31,24,2024-04-21 20:08:15,2024-04-21 22:08:48,166.96,30.853,83.09,50.34,15.87,-44.440867,13.525323,64.055881,-17.143918,Central
3981,32,16,2024-08-05 00:11:41,2024-08-05 04:29:46,241.06,34.8,56.04,87.61,36.58,24.61026,79.314893,1.006591,-87.934048,East
3982,40,12,2024-04-09 04:44:24,2024-04-09 09:04:53,179.35,41.775,41.31,91.02,43.6,30.518424,-0.916798,-7.87518,-143.951438,East
3983,43,18,2023-09-23 01:14:03,2023-09-23 02:01:26,50.05,12.122,63.36,74.49,59.38,0.884892,-121.372301,-78.178008,-150.165695,West
3984,9,2,2023-11-22 17:16:09,2023-11-22 20:05:21,291.65,72.29,103.42,78.63,5,-33.483146,141.295164,-87.667831,-15.349447,West
3985,29,40,2023-03-14 10:55:46,2023-03-14 11:01:43,10.09,2.341,101.61,87.73,82.95,24.492842,-137.577915,-61.611883,-59.754734,North
3986,38,9,2023-05-05 07:18:41,2023-05-05 12:14:44,200.93,35.874,40.72,78.1,19.77,-76.356847,8.441728,-41.860297,33.575199,North
3987,12,27,2024-10-02 04:42:06,2024-10-02 08:31:55,153.52,31.616,40.08,74.66,18.1,11.5292,-6.150211,40.726084,-30.387413,East
3988,36,23,2024-12-21 16:45:46,2024-12-21 21:11:25,193.22,44.495,43.64,80.84,10.44,-81.109651,29.744321,54.358267,121.732623,West
3989,41,25,2023-04-24 09:50:05,2023-04-24 10:08:32,13.99,2.781,45.48,47.61,42.04,-32.643006,121.559885,-72.67861,-69.006204,East
3990,8,1,2023-01-09 15:20:13,2023-01-09 17:32:35,106.85,22.022,48.43,73.03,32.47,6.013222,-4.858165,39.307215,-106.412225,North
3991,45,23,2024-01-18 08:42:04,2024-01-18 09:45:53,43.2,5.871,40.61,70.77,63.4,16.478515,78.948294,-24.534412,159.578356,North
3992,15,11,2023-04-24 05:17:55,2023-04-24 05:25:46,14.0,3.354,106.81,72.97,68.79,-55.048286,61.348803,-80.591335,-92.854657,West
3993,21,36,2023-09-21 18:36:31,2023-09-21 20:42:37,186.63,28.548,88.8,46.52,8.46,-29.672873,17.704744,-36.149611,-116.43908,West
3994,34,8,2023-04-23 10:17:57,2023-04-23 15:17:20,184.97,44.044,37.07,51.75,5,61.521062,-24.536027,-39.286153,30.535017,West
3995,3,22,2024-06-09 18:10:13,2024-06-09 21:08:06,298.78,39.668,100.77,82.18,38.1,-12.684371,103.951435,-52.691494,24.544009,North
3996,12,34,2023-11-07 05:58:59,2023-11-07 06:08:37,9.7,1.294,60.41,48.72,46.41,51.646158,-65.387445,-79.112424,126.943953,East
3997,14,17,2023-01-10 22:29:32,2023-01-11 00:40:51,128.46,24.054,58.69,49.53,5,1.110329,173.439022,-27.9018,-121.677673,East
3998,33,26,2024-06-21 22:48:51,2024-06-22 01:33:17,294.02,58.671,107.28,32.71,5,3.605074,17.278316,-63.525092,129.855183,Central
3999,19,6,2024-05-07 21:08:10,2024-05-07 22:52:20,153.29,27.941,88.29,62.83,32.33,-23.455982,142.2841,-67.354476,109.122757,South
4000,50,17,2023-06-08 15:16:01,2023-06-08 15:25:04,15.41,3.558,102.05,51.4,46.06,9.155703,24.18259,-70.93556,-90.557315,North
4001,32,9,2023-06-21 07:29:28,2023-06-21 09:45:08,156.87,30.002,69.37,63.06,19.07,28.084972,-142.098516,-67.730508,131.949131,East
4002,29,23,2023-11-27 13:09:42,2023-11-27 15:12:32,210.69,48.364,102.91,69.87,5,86.865176,-80.015743,-80.747309,-121.221089,North
4003,6,14,2023-10-30 10:03:45,2023-10-30 15:53:35,199.41,47.102,34.2,72.07,5,-58.254571,178.227307,-36.983472,-81.205503,Central
4004,11,38,2023-01-18 21:18:43,2023-01-18 23:44:37,265.99,62.289,109.38,81.96,5,16.837708,42.253479,18.172442,-101.546925,North
4005,40,25,2023-01-08 02:02:14,2023-01-08 06:04:39,277.02,58.132,68.56,68.29,5,85.937822,-108.932605,-10.981201,-179.580367,East
4006,33,6,2024-08-08 09:20:24,2024-08-08 14:57:16,175.34,27.156,31.23,63.08,33.53,4.893237,-95.971551,-19.162215,-113.212011,Central
4007,10,17,2024-10-27 12:36:57,2024-10-27 16:29:40,298.46,50.356,76.95,94.37,19.55,64.264504,-139.937539,32.917972,168.331977,North
4008,18,36,2023-05-11 20:51:07,2023-05-12 00:37:48,285.47,57.292,75.56,50.02,5,-82.452175,-78.109335,-22.777104,60.245463,South
4009,10,17,2023-12-23 23:35:30,2023-12-24 02:20:41,243.62,38.493,88.49,92.21,35.01,72.716522,134.371159,-57.204789,-80.758338,North
4010,33,9,2024-03-11 13:57:45,2024-03-11 15:15:04,75.61,16.502,58.67,36.04,18.08,72.37953,62.467775,-12.795922,-171.072611,Central
4011,35,14,2024-05-11 19:05:46,2024-05-11 19:23:01,21.61,3.136,75.15,77.37,71.77,70.194365,175.078674,-14.955794,35.436885,West
4012,30,32,2023-01-07 01:53:49,2023-01-07 06:43:04,243.31,46.727,50.47,63.18,5,57.089571,84.37567,48.785443,-47.985092,South
4013,45,34,2024-08-04 03:43:56,2024-08-04 06:07:54,232.22,49.382,96.78,51.56,5,41.217061,4.404571,-47.398588,142.74519,North
4014,12,38,2024-11-22 23:55:55,2024-11-23 00:31:17,54.21,10.526,91.94,91.05,72.22,26.742168,-39.569399,62.918214,-41.695102,East
4015,14,11,2024-02-13 04:43:20,2024-02-13 07:50:24,272.34,60.246,87.35,88.57,5,76.226557,-53.806231,59.106661,-22.691837,East
4016,10,34,2023-06-19 14:02:12,2023-06-19 14:52:48,50.51,12.011,59.88,32.71,14.86,-80.012659,-165.12732,54.500764,127.575773,North
4017,37,22,2023-11-28 17:36:27,2023-11-28 20:37:57,162.88,29.431,53.84,91.24,58.93,-63.503565,165.769552,-3.968332,-28.741043,North
4018,31,32,2024-01-26 05:04:33,2024-01-26 05:10:28,10.45,2.364,105.93,48.11,45.47,27.384988,-164.238261,80.325186,48.722895,Central
4019,17,31,2023-07-28 18:48:37,2023-07-28 21:43:37,221.55,41.428,75.96,84.01,5,-7.729366,-10.826099,-75.256925,-138.317222,South
4020,12,6,2023-06-29 11:06:10,2023-06-29 13:30:03,110.44,18.63,46.05,90.95,57.62,78.601257,20.969164,-56.872054,-101.635765,East
4021,27,22,2024-04-10 19:13:24,2024-04-10 21:03:21,190.41,35.916,103.9,75.5,26.43,-34.14877,111.782574,-58.918645,-32.814311,South
4022,39,30,2023-08-03 17:06:18,2023-08-03 17:27:58,30.66,5.057,84.87,75.87,67.14,39.505714,-103.227211,-14.559371,123.771812,East
4023,38,25,2024-06-15 04:53:55,2024-06-15 07:27:24,266.76,45.026,104.28,57.86,5,87.617242,133.616861,86.68478,-129.45126,North
4024,10,8,2024-09-05 12:58:11,2024-09-05 15:39:47,187.04,29.343,69.44,46.72,5,3.062269,-152.344084,4.168569,27.292115,North
4025,44,27,2023-10-04 04:43:42,2023-10-04 11:21:41,237.2,49.091,35.76,53.28,5,23.370643,163.976618,-60.211688,-175.720646,Central
4026,24,8,2024-04-19 20:53:58,2024-04-19 22:36:46,123.97,30.031,72.35,57.74,25.96,41.734865,-4.677317,82.478553,149.320311,North
4027,1,4,2024-03-15 09:52:10,2024-03-15 14:48:29,286.85,43.613,58.08,62.78,5,-26.818715,-45.46805,51.189248,-151.069055,East
4028,10,26,2024-09-01 04:06:06,2024-09-01 05:57:57,61.54,10.417,33.01,79.31,63.83,-44.676398,-70.079856,-29.607516,106.407006,North
4029,35,10,2023-05-15 00:36:05,2023-05-15 07:15:51,276.98,61.246,41.57,64.08,5,51.428846,-123.565321,-61.897486,-79.147772,West
4030,16,20,2024-08-22 20:35:31,2024-08-23 01:12:48,200.53,39.383,43.39,54.8,5,0.880879,103.557472,-68.876957,-38.935883,East
4031,41,34,2024-08-18 04:43:21,2024-08-18 05:41:33,79.94,11.187,82.39,33.21,10.79,-47.819245,-91.868108,85.841156,94.682487,East
4032,45,33,2023-01-27 02:05:22,2023-01-27 03:00:33,86.01,14.278,93.49,42.77,24.86,-71.569295,-151.598853,-28.218291,155.343864,North
4033,1,5,2024-10-13 06:52:21,2024-10-13 09:27:07,257.03,40.878,99.64,58.51,5,-60.447688,133.425437,-80.584332,15.834525,East
4034,38,26,2023-11-07 21:06:35,2023-11-08 01:24:30,296.1,50.087,68.88,90.36,8.92,-55.437968,-106.765322,-37.841782,-47.049361,North
4035,21,27,2024-11-15 02:23:31,2024-11-15 02:35:11,9.65,1.71,49.6,40.03,37.75,-37.53159,133.298615,3.843975,-74.541743,West
4036,44,28,2024-01-12 08:46:24,2024-01-12 11:14:12,257.46,45.917,104.51,83.61,32.31,-75.075094,83.556344,70.824881,57.019616,Central
4037,50,9,2024-01-21 01:52:16,2024-01-21 02:25:58,45.13,8.007,80.33,78.71,66.69,-49.626706,-109.474919,-76.762515,109.115115,North
4038,50,20,2024-04-29 17:09:05,2024-04-29 21:39:59,174.15,37.49,38.57,74.91,18.62,45.144998,98.29508,-80.47139,-123.408389,North
4039,27,27,2023-12-12 05:06:05,2023-12-12 07:14:40,222.97,42.399,104.04,39.98,5,-26.457538,40.103485,27.258793,152.729963,South
4040,3,11,2023-03-08 09:40:24,2023-03-08 12:10:10,264.45,57.311,105.94,93.04,29.36,21.943226,-172.651633,31.068327,-100.614878,North
4041,46,14,2024-03-08 16:46:34,2024-03-08 19:13:56,77.54,13.246,31.57,62.31,41.65,-33.743743,4.920186,56.341183,-32.190135,South
4042,25,36,2023-04-18 18:40:08,2023-04-18 19:24:11,31.36,5.055,42.7,41.86,36.45,10.415852,-42.502623,24.308325,143.643313,East
4043,43,24,2023-11-05 21:00:43,2023-11-05 23:04:05,145.92,25.894,70.96,48.76,16.47,-76.225048,-43.834021,31.742618,-119.676635,West
4044,33,36,2024-04-18 10:05:44,2024-04-18 17:27:38,234.14,40.086,31.79,61.23,17.61,-7.071655,56.757679,-26.024265,117.781455,Central
4045,48,37,2024-06-25 08:24:47,2024-06-25 12:57:57,173.01,31.96,38.0,62.82,30.24,37.50542,152.202657,29.47833,-169.796543,East
4046,28,24,2023-02-23 05:20:12,2023-02-23 05:55:57,50.19,7.103,84.21,48.03,35.8,62.073482,121.160232,50.462569,-29.855003,Central
