record_id,vehicle_id,recorded_at,state_of_health,state_of_charge,temperature_c,voltage_v,cycle_count,charging_mode
6875,7,2023-03-10 13:27:49,100.56,29.13,22.58,393.849,5,fast
6876,18,2024-08-23 20:51:42,96.03,47.42,44.61,410.944,31,rapid
6877,13,2023-03-14 10:19:20,101.4,42.17,30.66,378.936,8,rapid
6878,12,2024-03-31 13:01:06,95.44,89.3,8.46,351.693,34,slow
6879,46,2023-07-01 01:20:09,100.51,49.87,8.55,415.69,14,fast
6880,33,2023-07-22 09:46:04,98.49,27.0,21.23,350.388,24,rapid
6881,36,2023-12-28 13:10:18,96.71,64.92,39.77,399.011,45,rapid
6882,26,2024-04-12 21:42:42,96.75,89.53,-7.21,352.292,60,slow
6883,22,2023-04-14 18:29:14,100.88,53.27,8.09,417.554,9,rapid
6884,7,2023-10-15 06:39:53,97.27,58.9,4.78,377.287,34,fast
6885,40,2024-09-22 13:05:52,96.68,89.68,29.13,340.625,52,fast
6886,8,2023-10-18 19:25:08,97.36,22.77,37.12,356.987,15,rapid
6887,15,2024-08-10 02:33:11,97.4,94.7,19.0,364.814,66,fast
6888,6,2023-04-06 06:35:28,98.59,43.01,38.21,382.484,9,rapid
6889,11,2024-11-13 15:19:59,93.51,68.09,22.81,402.5,39,slow
6890,39,2023-02-15 09:29:34,99.79,97.68,7.45,375.172,2,rapid
6891,26,2023-07-30 04:01:28,98.8,58.61,36.89,386.941,26,slow
6892,41,2024-10-22 06:01:45,97.12,34.26,5.7,351.348,66,slow
6893,11,2023-01-14 21:08:47,99.77,96.35,-0.71,364.462,1,fast
6894,13,2023-07-25 20:14:15,97.26,42.92,40.98,353.022,13,rapid
6895,27,2024-01-08 18:42:06,96.29,20.25,6.69,368.167,37,fast
6896,5,2023-07-09 17:18:35,97.51,32.51,34.04,381.692,15,fast
6897,6,2023-12-01 01:24:30,96.64,55.28,32.8,357.547,38,rapid
6898,33,2024-11-22 22:31:19,94.15,29.59,2.76,343.31,75,fast
6899,19,2024-03-14 18:35:03,94.91,72.76,34.28,406.84,26,slow
6900,14,2024-08-04 03:27:15,94.94,71.07,34.92,371.343,39,rapid
6901,30,2024-04-10 13:31:24,96.23,10.03,16.76,342.642,45,slow
6902,14,2023-06-11 20:20:17,99.12,75.96,36.69,404.983,10,slow
6903,43,2024-08-13 19:48:00,97.01,70.09,15.75,373.994,55,rapid
6904,27,2024-11-01 02:05:19,96.02,20.82,38.88,386.124,83,rapid
6905,24,2024-10-26 16:09:15,95.6,34.85,-3.4,351.815,61,fast
6906,13,2023-03-09 10:58:47,99.71,23.43,36.39,368.592,6,slow
6907,26,2023-09-09 05:38:36,97.52,93.84,4.29,397.869,15,rapid
6908,34,2023-04-07 06:27:29,100.1,20.54,38.74,369.784,9,rapid
6909,24,2024-06-16 19:34:00,97.05,56.61,-4.91,374.525,43,fast
6910,9,2024-08-20 23:01:19,95.37,32.0,44.62,349.982,52,slow
6911,29,2024-09-02 21:47:06,98.53,26.36,14.59,371.154,46,fast
6912,41,2023-07-16 12:54:08,98.87,48.77,37.79,403.764,23,rapid
6913,26,2024-02-03 05:44:12,98.55,12.05,12.61,417.597,41,rapid
6914,9,2024-08-14 07:19:32,95.22,13.73,17.66,417.968,67,slow
6915,34,2024-10-24 00:28:41,94.03,88.54,39.91,341.035,67,slow
6916,19,2024-08-03 02:14:03,93.52,72.26,6.28,363.426,33,slow
6917,26,2024-08-06 17:20:04,96.26,66.27,22.56,362.446,55,rapid
6918,31,2024-06-04 21:25:37,98.53,47.45,6.69,370.382,37,rapid
6919,4,2023-02-12 18:06:27,100.8,12.12,3.32,343.608,2,rapid
6920,14,2023-08-04 00:11:34,100.16,22.57,33.0,417.876,20,fast
6921,36,2024-03-28 07:14:24,96.8,65.24,21.99,377.013,39,slow
6922,39,2023-01-20 09:33:37,98.6,75.63,-7.92,394.296,1,slow
6923,9,2024-01-06 12:31:54,97.81,61.09,-4.01,363.86,35,fast
6924,32,2024-10-10 02:45:11,94.59,82.95,9.18,408.313,81,rapid
6925,32,2023-02-24 22:28:06,100.09,40.55,8.56,383.966,3,rapid
6926,1,2023-11-17 02:15:06,95.91,58.23,6.43,405.219,21,fast
6927,21,2023-06-11 15:59:17,98.21,23.71,27.35,418.349,13,rapid
6928,23,2024-09-15 00:03:20,97.84,58.61,14.25,387.507,69,fast
6929,31,2023-08-12 08:40:04,99.82,92.37,11.21,414.987,11,slow
6930,36,2024-02-26 04:18:35,96.38,72.71,22.41,395.678,54,slow
6931,3,2023-04-09 14:44:24,98.38,15.84,-5.84,350.229,7,rapid
6932,1,2023-07-17 22:09:19,99.89,55.72,4.47,385.341,21,slow
6933,1,2023-10-09 03:45:31,99.29,77.05,-2.65,381.521,26,slow
6934,34,2024-12-25 23:29:37,92.3,44.99,33.1,401.614,67,rapid
6935,14,2023-05-16 07:23:14,99.43,22.27,9.46,408.801,15,fast
6936,17,2023-07-20 04:42:25,97.98,55.76,14.3,406.09,14,slow
6937,19,2024-04-09 00:03:25,97.25,37.65,14.79,360.705,58,rapid
6938,49,2024-11-29 03:03:54,95.75,83.46,5.49,391.979,55,slow
6939,45,2024-10-09 17:27:06,96.81,56.83,0.78,374.874,79,slow
6940,23,2024-08-28 18:45:52,99.33,86.54,20.58,397.368,51,rapid
6941,19,2023-07-20 15:35:49,97.41,63.83,16.59,418.877,26,fast
6942,32,2024-02-06 14:25:41,96.68,15.75,31.67,355.897,28,slow
6943,46,2023-05-27 18:38:14,98.55,89.87,-2.68,393.594,16,slow
6944,16,2023-01-19 20:00:32,99.94,77.55,29.63,378.178,0,rapid
6945,24,2023-11-18 23:22:59,97.2,41.64,41.19,390.768,19,rapid
6946,31,2023-07-20 19:57:26,98.02,94.23,-6.54,373.806,23,fast
6947,25,2023-12-30 02:25:53,98.68,92.66,15.78,401.604,18,rapid
6948,40,2023-08-16 11:35:00,98.66,72.31,-1.63,409.992,14,fast
6949,35,2024-02-13 09:09:50,97.12,60.04,-3.19,396.848,39,fast
6950,37,2024-03-04 11:59:30,96.21,53.22,4.11,349.151,23,fast
6951,34,2024-12-30 19:19:51,96.81,16.19,41.9,403.259,50,fast
6952,44,2023-03-08 01:55:36,98.14,88.21,24.43,390.885,8,rapid
6953,39,2023-05-10 19:21:13,99.82,82.27,13.4,378.844,9,fast
6954,14,2023-02-24 15:55:51,99.44,29.29,29.44,347.501,4,slow
6955,10,2024-09-24 19:34:43,97.43,39.94,9.26,377.835,39,rapid
6956,33,2024-08-08 14:01:40,97.16,86.12,-6.45,392.299,44,slow
6957,12,2024-09-20 13:56:32,95.34,20.37,-7.95,371.983,35,fast
6958,22,2024-12-09 20:56:12,94.83,62.56,0.29,414.331,47,rapid
6959,30,2024-10-30 13:00:17,95.52,94.2,37.52,367.852,53,fast
6960,6,2024-07-23 22:52:57,95.45,80.21,21.09,379.644,44,rapid
6961,18,2023-03-15 13:03:11,100.19,41.9,41.83,382.467,5,fast
6962,10,2023-09-12 14:01:04,97.54,14.61,-3.79,401.31,14,slow
6963,49,2023-11-08 21:14:41,98.51,55.24,-0.33,386.799,22,fast
6964,4,2023-07-31 13:52:30,98.64,37.03,-2.6,393.549,10,fast
6965,6,2024-07-12 19:36:40,95.3,93.29,17.94,360.509,55,rapid
6966,30,2024-04-01 06:07:53,96.16,36.74,36.47,344.312,37,fast
6967,3,2023-08-04 02:49:35,97.66,30.79,29.56,398.269,21,slow
6968,35,2023-05-06 10:45:09,100.17,13.3,38.25,340.937,9,rapid
6969,4,2023-04-27 19:39:34,98.75,77.36,20.21,355.578,6,fast
6970,15,2024-01-04 21:28:18,97.52,57.98,7.05,341.424,34,fast
6971,28,2024-01-28 02:14:24,99.35,72.41,34.05,415.762,45,rapid
6972,28,2023-12-04 02:15:16,98.39,79.47,10.01,414.4,31,fast
6973,46,2023-03-19 11:19:08,98.88,24.43,16.69,340.449,9,rapid
6974,9,2024-05-16 23:37:25,95.79,77.75,14.48,378.825,54,slow
6975,39,2023-06-30 04:37:15,99.36,16.68,35.63,353.852,16,slow
6976,37,2023-11-30 02:55:57,95.81,52.45,37.66,397.846,17,slow
6977,1,2023-09-11 16:36:02,97.92,57.62,43.24,382.297,13,fast
6978,16,2024-05-25 10:26:28,98.13,51.16,27.19,379.462,34,slow
6979,34,2023-08-03 03:52:42,98.17,29.9,10.08,390.011,12,fast
6980,17,2024-06-17 08:38:13,98.08,35.73,8.61,340.901,47,fast
6981,12,2024-11-06 22:23:08,98.61,30.42,-7.27,412.753,53,fast
6982,32,2023-10-13 14:33:35,97.41,56.1,10.9,362.702,30,slow
6983,36,2024-07-09 16:41:09,96.72,77.6,20.68,340.649,47,slow
6984,1,2023-01-14 12:05:54,99.26,82.39,27.4,353.135,1,slow
6985,49,2023-11-03 11:21:58,97.54,86.81,2.52,352.901,38,slow
6986,2,2024-02-27 05:43:42,94.06,60.61,31.75,362.921,25,fast
6987,43,2024-09-18 01:37:33,96.25,36.26,2.54,398.059,44,fast
6988,8,2023-01-04 07:54:43,99.6,76.84,18.39,377.538,0,fast
6989,43,2024-11-20 14:55:39,94.53,57.35,16.48,371.677,35,fast
6990,4,2024-04-19 03:42:16,97.92,76.83,10.17,396.025,41,fast
6991,9,2024-04-12 13:48:18,99.81,52.2,16.95,416.502,54,slow
6992,43,2023-01-28 01:02:40,99.33,65.92,36.9,374.367,2,slow
6993,28,2023-05-25 10:44:12,97.99,21.15,36.56,355.649,10,slow
6994,2,2023-10-04 03:51:09,96.69,20.29,-8.96,369.03,22,slow
6995,16,2023-09-16 01:40:14,100.83,97.97,28.86,343.328,27,slow
6996,2,2024-03-10 17:56:30,98.43,77.88,-2.5,392.474,41,slow
6997,10,2024-10-01 23:05:52,94.95,10.99,7.32,370.809,40,fast
6998,50,2024-11-11 09:12:02,96.43,63.71,-1.19,358.87,56,slow
6999,19,2023-05-10 11:52:43,97.9,49.37,11.99,358.975,10,fast
7000,3,2023-10-13 05:34:16,97.53,79.07,22.18,360.362,18,fast
7001,40,2024-05-22 17:44:41,98.62,79.72,-6.29,352.885,44,fast
7002,16,2023-10-13 17:18:33,96.49,51.76,8.65,388.598,21,fast
7003,42,2023-10-11 13:36:53,96.93,74.71,28.27,415.739,33,fast
7004,20,2024-01-02 13:35:03,95.8,31.63,39.09,355.247,35,slow
7005,26,2023-10-22 04:19:55,98.71,86.68,12.33,351.345,14,rapid
7006,20,2024-10-11 10:09:14,97.47,73.56,41.7,356.483,79,slow
7007,24,2024-05-02 22:36:54,97.17,12.8,-7.31,344.721,36,fast
7008,20,2024-01-12 02:10:50,99.11,31.42,43.3,408.937,33,rapid
7009,49,2024-12-09 00:32:17,97.41,23.16,21.3,384.474,89,slow
7010,36,2024-07-28 05:38:47,95.85,95.17,17.76,398.6,70,slow
7011,23,2024-08-18 14:52:46,95.09,33.71,-9.68,398.454,34,slow
7012,17,2024-09-17 11:11:39,93.93,21.74,-5.98,344.45,61,rapid
7013,19,2024-09-09 10:19:00,95.42,18.3,14.09,341.847,34,slow
7014,21,2023-08-09 18:11:19,99.61,90.05,32.49,403.134,24,fast
7015,17,2023-05-15 20:58:51,98.05,59.67,13.43,356.673,8,rapid
7016,4,2024-07-11 22:20:32,99.41,56.16,22.25,409.834,29,slow
7017,18,2024-03-15 04:50:59,98.04,20.54,3.39,408.501,37,slow
7018,50,2024-08-12 01:21:43,95.47,90.47,37.4,399.739,49,fast
7019,23,2023-10-23 08:01:18,98.08,98.17,-6.03,344.291,38,rapid
7020,50,2024-10-10 14:16:26,93.7,89.27,14.99,363.283,66,fast
7021,7,2024-09-13 10:57:14,94.1,18.51,30.25,419.148,67,rapid
7022,48,2023-09-04 01:42:32,97.66,34.44,32.29,342.6,13,slow
7023,5,2024-01-28 04:32:08,97.88,93.47,42.28,410.172,44,fast
7024,32,2024-08-03 17:35:09,97.48,81.91,-5.01,374.528,55,rapid
7025,15,2024-06-11 03:25:01,98.71,46.39,29.42,400.908,36,rapid
7026,35,2023-06-28 06:35:22,100.84,90.63,13.18,418.869,11,slow
7027,5,2024-02-12 05:24:55,96.4,72.11,44.01,410.498,43,fast
7028,10,2024-03-12 13:02:25,96.91,20.12,32.69,385.204,31,slow
7029,15,2024-09-25 13:43:27,93.58,26.11,22.61,409.297,55,rapid
7030,13,2024-03-23 00:48:25,98.28,77.82,10.64,375.662,41,rapid
7031,11,2023-09-10 00:01:44,99.33,33.12,38.17,356.5,26,slow
7032,42,2023-03-09 02:54:24,97.82,50.75,16.58,362.175,4,fast
7033,28,2024-07-16 15:13:06,95.91,52.94,37.67,416.902,68,rapid
7034,43,2024-03-07 15:30:39,96.35,42.83,35.54,351.178,33,rapid
7035,31,2024-08-19 11:54:12,94.44,34.96,30.54,369.374,44,rapid
7036,31,2024-07-15 23:07:43,97.62,41.23,-3.93,411.395,61,slow
7037,33,2023-02-28 15:00:05,99.34,57.11,9.6,366.03,3,fast
7038,28,2024-06-01 00:44:55,95.47,56.5,32.78,385.48,60,fast
7039,3,2023-09-22 22:55:22,98.35,60.97,17.19,351.018,25,fast
7040,28,2023-06-04 20:38:24,100.54,97.09,8.99,401.972,10,slow
7041,4,2024-04-28 01:31:38,95.65,83.51,11.36,340.891,44,slow
7042,39,2024-05-11 23:54:13,95.33,48.02,41.84,417.838,54,rapid
7043,34,2023-10-14 01:34:36,99.15,45.31,34.43,393.026,27,fast
7044,42,2024-04-18 12:15:14,97.69,52.04,-1.7,401.028,28,rapid
7045,2,2023-07-25 15:07:42,99.13,56.73,0.33,343.483,17,rapid
7046,38,2024-07-29 21:06:12,94.72,15.1,35.71,418.424,45,slow
7047,4,2024-04-20 08:30:32,98.12,96.79,39.57,382.258,35,fast
7048,38,2024-05-29 18:36:17,94.29,40.85,25.05,411.196,57,rapid
7049,20,2023-02-24 18:43:02,99.52,74.51,12.98,376.421,3,rapid
7050,29,2024-09-17 00:09:40,94.47,55.33,31.28,360.79,74,rapid
7051,30,2024-04-26 00:46:11,94.9,27.44,11.01,348.756,40,rapid
7052,39,2024-01-25 04:57:57,99.33,54.38,17.2,381.692,42,slow
7053,15,2023-03-26 23:46:53,98.5,64.38,8.38,399.059,5,fast
7054,45,2023-01-10 14:54:45,100.41,42.41,-8.5,393.461,0,fast
7055,10,2023-12-02 03:47:29,97.99,36.88,22.56,362.041,39,fast
7056,18,2023-10-20 15:39:24,97.46,39.4,14.07,385.314,20,rapid
7057,21,2024-02-15 21:49:19,94.58,22.82,-2.28,411.839,22,slow
7058,31,2024-03-03 11:04:14,97.1,31.65,-3.85,342.256,29,fast
7059,15,2024-04-20 19:47:08,96.37,33.45,30.35,343.472,31,fast
7060,26,2023-06-21 15:54:50,98.68,55.36,43.59,387.766,8,fast
7061,24,2023-03-05 18:25:18,100.05,17.83,34.99,348.392,6,fast
7062,36,2024-05-27 21:19:46,97.84,55.99,10.91,359.3,28,slow
7063,10,2024-11-13 22:37:37,95.94,49.65,4.74,362.125,41,rapid
7064,12,2023-07-21 02:06:45,99.76,31.72,6.97,394.519,18,rapid
7065,44,2024-12-08 00:53:12,94.14,87.32,-5.52,405.803,36,fast
7066,40,2023-08-06 11:12:33,98.25,55.87,27.23,341.14,18,rapid
7067,24,2023-06-24 02:39:20,98.15,41.42,16.58,409.532,9,slow
7068,39,2023-12-06 15:29:09,100.05,29.41,2.4,347.2,30,slow
7069,48,2024-10-24 17:00:42,96.27,89.45,28.06,403.459,68,fast
7070,26,2024-09-05 12:15:51,93.09,84.03,22.48,364.821,44,rapid
7071,19,2024-03-15 03:19:52,95.29,38.31,-1.99,408.172,46,slow
7072,7,2023-07-23 04:46:37,99.55,64.95,14.09,357.356,13,fast
7073,49,2024-06-25 11:41:37,96.19,82.67,29.87,373.225,47,slow
7074,12,2024-01-03 19:31:32,95.93,52.09,38.9,399.413,20,slow
7075,2,2023-12-17 13:37:54,97.1,57.31,7.36,400.076,42,fast
7076,31,2024-08-07 23:15:53,98.79,12.35,27.36,377.484,74,fast
7077,34,2024-08-05 23:02:08,97.01,93.08,29.94,372.056,62,slow
7078,36,2024-10-04 23:26:54,94.66,74.71,8.75,399.656,37,fast
7079,28,2023-11-08 01:45:08,97.27,86.7,15.71,388.015,41,slow
7080,27,2023-08-06 15:37:51,100.64,74.24,-7.82,352.426,18,rapid
7081,24,2024-05-30 00:37:29,96.23,12.24,-6.02,419.857,52,fast
7082,30,2023-04-27 08:17:48,98.56,81.23,30.76,415.92,10,fast
7083,47,2023-10-27 06:38:50,98.02,56.19,2.35,362.632,32,slow
7084,45,2024-08-20 07:24:07,96.71,26.23,34.23,406.125,51,slow
7085,28,2023-01-23 08:37:05,100.56,44.98,5.22,388.718,2,slow
7086,16,2023-11-26 21:49:32,98.09,60.94,16.84,387.118,26,slow
7087,20,2023-11-09 18:32:57,97.29,40.84,23.13,396.15,41,slow
7088,16,2023-02-22 09:14:49,100.3,30.4,-3.8,397.152,5,fast
7089,12,2024-10-23 13:41:40,95.23,75.88,1.92,403.039,44,rapid
7090,7,2024-01-25 18:11:15,95.98,68.54,27.0,373.164,48,slow
7091,44,2023-09-13 01:42:55,98.21,56.17,7.17,356.67,13,slow
7092,48,2023-05-06 19:11:25,98.03,15.31,35.03,388.374,8,rapid
7093,38,2023-11-20 23:08:53,98.78,60.65,44.78,383.433,39,fast
7094,21,2024-08-23 14:22:14,96.38,93.98,40.85,417.18,77,slow
7095,20,2024-05-04 04:59:34,98.58,78.31,15.35,386.931,56,rapid
7096,26,2024-07-29 04:13:04,95.73,24.83,1.95,408.808,72,slow
7097,47,2023-02-28 16:31:38,98.58,90.82,36.51,388.758,6,rapid
7098,50,2023-02-18 07:26:44,99.25,99.78,26.5,371.049,2,fast
7099,11,2023-07-27 10:32:15,98.96,75.62,20.32,413.667,12,rapid
7100,27,2023-09-30 05:03:31,100.25,34.68,10.87,407.43,32,slow
7101,17,2024-10-17 15:56:39,96.06,14.44,21.82,386.839,51,rapid
7102,20,2024-09-22 00:04:56,95.67,99.99,33.82,354.052,56,rapid
7103,15,2023-02-24 19:52:34,99.1,13.87,15.03,347.455,4,fast
7104,41,2024-05-23 23:35:40,95.61,82.31,-2.03,373.133,45,slow
7105,20,2023-01-28 05:24:26,97.91,44.66,1.15,414.905,2,rapid
7106,25,2023-07-16 21:30:09,98.33,87.69,-4.68,407.833,13,rapid
7107,28,2023-11-17 04:15:58,98.27,76.71,-9.87,386.162,29,fast
7108,35,2023-01-01 04:49:00,101.03,12.64,-6.36,413.037,0,slow
7109,19,2024-08-25 03:55:06,95.03,96.33,-6.74,384.742,66,rapid
7110,42,2023-06-13 22:29:26,97.36,64.71,40.58,344.119,9,fast
7111,20,2024-08-17 22:29:02,96.22,25.28,21.05,366.204,48,rapid
7112,32,2023-09-12 11:27:44,99.43,93.06,42.58,367.911,18,fast
7113,27,2024-04-11 11:39:02,95.67,40.33,11.12,357.864,45,rapid
7114,4,2023-07-10 15:14:24,98.89,79.37,22.04,372.535,19,fast
7115,36,2024-08-13 16:13:50,96.48,71.84,22.23,393.379,73,rapid
7116,34,2024-01-09 10:56:58,100.07,54.24,7.68,418.873,48,rapid
7117,20,2023-01-28 00:13:21,98.13,76.11,26.08,395.531,1,slow
7118,25,2024-06-03 07:18:36,97.35,44.0,16.89,376.71,68,rapid
7119,8,2023-12-26 21:28:13,95.49,32.76,37.07,342.69,29,slow
7120,33,2023-11-06 14:47:54,97.27,54.9,23.24,356.038,27,rapid
7121,48,2024-07-07 12:04:23,96.79,33.84,30.22,390.728,51,fast
7122,17,2024-02-25 05:50:27,99.82,39.42,41.64,362.294,34,slow
7123,40,2024-06-03 22:56:33,96.92,19.78,-3.76,345.89,29,slow
7124,19,2024-07-12 01:09:26,95.3,65.81,28.21,413.473,54,fast
7125,8,2023-07-25 10:20:59,98.79,86.66,32.57,404.505,26,fast
7126,8,2024-10-12 13:23:25,95.24,98.24,22.72,355.335,78,fast
7127,28,2023-10-15 03:15:11,97.54,32.29,14.47,400.658,31,fast
7128,3,2023-03-16 01:36:43,100.57,73.86,12.07,393.247,8,rapid
7129,28,2024-03-18 11:00:50,98.65,47.73,31.36,362.326,35,slow
7130,37,2024-03-13 08:26:00,96.16,76.42,21.54,359.971,43,fast
7131,42,2024-08-21 22:49:34,97.26,75.69,18.87,397.337,53,slow
7132,40,2024-06-09 14:27:53,96.45,46.22,-4.9,351.463,29,fast
7133,5,2023-10-30 13:09:20,96.71,84.98,-1.78,358.291,16,rapid
7134,8,2023-10-02 14:07:01,96.13,52.08,0.31,361.455,26,rapid
7135,42,2023-05-26 21:58:53,99.53,87.94,4.24,354.888,18,rapid
7136,39,2023-08-09 08:59:01,99.3,94.61,22.32,380.991,19,rapid
7137,50,2023-11-11 14:12:18,98.01,77.33,34.43,404.455,38,slow
7138,50,2024-03-04 17:16:43,95.19,15.84,31.32,416.687,56,rapid
7139,2,2024-03-13 07:39:02,95.83,20.22,14.27,391.142,41,fast
7140,39,2023-09-05 06:50:52,99.56,27.1,34.46,404.254,17,rapid
7141,19,2024-04-15 11:16:14,97.4,92.86,15.62,347.306,35,slow
7142,37,2023-08-08 08:08:50,99.61,32.1,11.26,371.575,17,fast
7143,27,2024-02-20 09:10:27,96.21,37.51,42.35,383.974,36,fast
7144,45,2024-02-01 15:05:28,98.18,76.86,3.49,342.792,51,slow
7145,49,2024-06-19 02:53:43,94.61,91.65,44.46,343.908,64,rapid
7146,28,2024-09-09 11:57:00,95.48,26.27,15.45,394.469,49,fast
7147,32,2023-03-07 19:04:35,100.22,31.54,43.74,393.004,3,rapid
7148,37,2024-03-09 00:04:04,95.87,74.32,25.92,399.695,30,rapid
7149,39,2024-06-05 01:02:54,94.89,27.25,-8.97,401.339,58,fast
7150,13,2023-08-01 05:53:39,98.82,41.17,39.65,341.692,13,rapid
7151,33,2023-02-10 08:51:08,100.32,40.45,-8.16,354.133,2,fast
7152,33,2023-09-11 13:20:37,99.54,81.35,0.84,379.353,15,rapid
7153,38,2023-12-26 12:09:38,95.04,58.61,12.51,374.603,29,fast
7154,39,2024-06-05 05:49:07,96.18,64.49,33.76,350.566,43,slow
7155,39,2024-03-24 05:38:38,97.87,99.86,5.24,395.747,38,rapid
7156,48,2023-02-22 00:52:13,101.18,77.2,19.52,344.412,5,fast
7157,24,2023-07-07 06:22:37,98.62,93.18,5.61,353.034,15,slow
7158,47,2023-07-08 03:06:14,98.78,45.2,34.39,361.941,12,slow
7159,30,2024-02-27 07:07:28,97.3,32.97,31.82,350.298,34,slow
7160,32,2024-12-30 02:57:49,95.47,50.32,-9.02,350.727,92,slow
7161,16,2023-03-21 17:20:34,97.84,88.79,8.99,346.155,5,rapid
7162,39,2024-07-05 08:52:24,97.28,13.24,40.04,407.201,30,fast
7163,42,2023-12-29 20:01:49,100.68,51.1,22.7,360.762,39,slow
7164,8,2024-12-26 01:08:10,95.78,20.92,5.38,392.129,77,slow
7165,7,2024-09-27 01:14:54,95.68,75.62,43.22,368.012,82,fast
7166,48,2024-02-13 14:55:22,99.47,46.17,34.57,341.305,53,rapid
7167,28,2024-04-03 03:29:06,93.7,29.09,6.26,412.16,37,fast
7168,30,2024-09-12 23:26:46,95.36,81.65,-2.75,356.645,33,slow
7169,49,2024-02-09 19:18:11,98.73,94.48,17.4,368.745,34,fast
7170,33,2023-02-14 19:03:11,100.62,11.7,4.17,412.542,5,slow
7171,16,2023-07-09 16:06:23,98.18,15.15,38.38,340.831,18,fast
7172,46,2023-02-17 14:44:40,98.01,34.82,18.65,414.573,5,fast
7173,31,2023-06-01 05:55:23,98.06,36.11,0.39,365.966,10,rapid
7174,26,2024-03-04 10:34:08,96.74,73.61,26.61,394.288,40,rapid
7175,1,2023-09-28 07:45:00,98.46,55.78,12.56,378.944,21,fast
7176,2,2023-11-07 02:24:56,98.11,97.14,38.33,356.835,21,fast
7177,50,2024-08-07 09:06:19,96.5,77.78,13.87,417.355,59,fast
7178,39,2023-08-01 20:43:01,98.33,59.53,4.69,358.7,12,rapid
7179,16,2024-02-09 12:48:03,99.2,34.44,20.33,411.8,25,rapid
7180,21,2023-03-09 15:29:39,101.28,54.52,9.97,366.29,7,rapid
7181,34,2024-06-27 20:45:56,97.72,17.45,8.11,360.784,63,fast
7182,16,2023-10-20 22:01:02,98.3,15.43,-0.97,366.181,33,fast
7183,6,2023-12-07 16:05:05,99.59,23.59,25.79,370.289,27,fast
7184,16,2023-04-19 03:12:58,100.13,97.36,24.81,372.324,7,fast
7185,45,2024-09-05 01:20:25,93.1,91.82,13.7,347.555,79,rapid
7186,48,2023-04-12 07:27:43,98.47,47.36,3.16,365.09,7,fast
7187,1,2023-09-15 04:47:25,96.84,52.78,24.84,372.687,26,fast
7188,12,2024-03-01 07:56:39,95.28,28.23,1.43,399.187,44,slow
7189,23,2023-12-06 05:40:20,98.55,18.44,21.29,406.179,36,slow
7190,48,2023-11-08 17:29:36,99.65,41.78,34.83,388.315,35,rapid
7191,12,2023-06-09 00:00:31,98.6,17.1,5.6,413.456,13,rapid
7192,22,2023-03-07 14:23:14,100.05,93.61,25.41,375.237,7,slow
7193,18,2024-01-30 21:57:00,98.1,52.94,7.15,397.482,27,fast
7194,2,2024-04-17 08:56:03,100.08,39.81,41.63,393.927,55,slow
7195,41,2024-03-17 16:19:50,96.24,12.61,15.52,352.037,30,rapid
7196,46,2023-06-08 19:08:07,98.96,73.72,25.67,408.617,17,slow
7197,16,2023-03-14 21:32:34,100.21,41.6,20.46,413.326,9,slow
7198,29,2024-01-31 13:01:16,96.35,60.19,-5.69,408.978,29,slow
7199,31,2023-11-07 02:08:46,98.12,74.07,-5.12,359.093,23,slow
7200,24,2024-12-28 12:48:21,93.71,17.16,12.68,379.73,54,slow
7201,11,2024-07-16 06:43:55,96.55,38.58,23.9,365.067,51,rapid
7202,20,2023-04-24 14:58:17,99.3,43.84,40.7,354.528,11,fast
7203,15,2023-08-25 05:52:26,98.76,12.46,32.41,385.223,24,fast
7204,2,2024-09-22 20:17:55,94.8,55.4,28.42,380.662,59,slow
7205,37,2023-05-24 14:32:07,98.06,56.38,-6.27,350.85,9,fast
7206,11,2024-03-28 23:14:14,94.58,29.51,35.12,417.202,41,fast
7207,29,2024-01-15 04:01:44,96.84,21.16,2.4,410.385,26,fast
7208,17,2023-07-12 07:21:50,100.09,62.04,8.83,411.588,25,rapid
7209,13,2024-11-09 13:34:12,96.27,46.5,-9.89,360.947,35,fast
7210,7,2024-04-06 14:49:48,97.13,55.45,38.77,371.718,32,rapid
7211,34,2023-06-08 14:04:01,99.45,31.82,33.85,344.145,11,rapid
7212,18,2023-10-28 21:02:59,96.63,81.95,44.18,404.102,37,fast
7213,25,2024-03-07 22:47:04,98.76,60.34,0.79,356.605,51,slow
7214,50,2024-08-02 22:53:17,97.88,65.72,41.73,402.657,44,fast
7215,25,2023-07-27 10:36:48,99.97,14.61,-9.57,385.068,12,slow
7216,36,2024-04-21 13:57:21,95.31,29.17,-2.08,357.403,24,slow
7217,33,2024-03-09 20:31:26,98.66,67.72,28.13,390.831,27,slow
7218,13,2023-04-02 01:24:23,99.89,67.51,-0.19,373.624,7,fast
7219,15,2024-12-24 15:58:45,95.65,90.67,16.22,400.656,78,rapid
7220,32,2024-06-05 23:45:59,95.11,75.01,6.45,404.593,49,rapid
7221,16,2024-04-22 04:40:56,97.95,80.03,-3.74,411.483,51,fast
7222,37,2024-09-02 20:49:32,97.59,62.01,20.09,387.087,58,rapid
7223,3,2024-08-21 17:51:57,95.8,76.5,4.36,398.154,55,fast
7224,40,2024-05-31 15:34:43,95.21,80.44,-3.52,404.535,57,rapid
7225,23,2023-10-21 04:33:32,100.97,12.39,44.85,410.503,34,rapid
7226,48,2023-03-18 15:06:41,99.14,63.02,30.81,403.585,3,rapid
7227,3,2023-03-17 02:35:12,98.61,86.86,44.06,342.859,7,slow
