session_id,vehicle_id,driver_id,start_time,end_time,energy_added_kwh,start_soc,end_soc,charger_type,location,cost_usd
1756,19,18,2024-05-27 17:58:40,2024-05-28 16:47:44,43.354,19.91,67.24,Level1,East Denisehaven,4.94
1757,45,15,2024-03-18 13:13:39,2024-03-18 17:41:50,32.183,55.64,96.02,Level2,Zimmermanville,10.52
1758,6,11,2023-04-30 02:20:35,2023-04-30 03:05:16,37.243,13.32,85.08,DCFC,Port Charlesport,10.79
1759,13,17,2024-11-17 04:26:05,2024-11-17 05:18:12,43.438,28.32,100,DCFC,Solismouth,13.56
1760,5,25,2024-08-07 01:13:42,2024-08-07 05:25:55,30.267,55.82,95.75,Level2,Lisahaven,10.26
1761,30,40,2024-01-12 15:36:45,2024-01-12 21:58:07,12.077,12.46,39.6,Level1,Travisshire,2.35
1762,15,37,2024-04-21 19:25:22,2024-04-21 22:20:36,21.028,52.99,79.21,Level2,New Robert,5.87
1763,27,28,2023-05-09 07:45:09,2023-05-09 08:16:59,26.535,21.52,57.77,DCFC,Walkerland,4.32
1764,48,26,2024-05-18 04:47:59,2024-05-18 05:45:08,47.628,25.29,73.84,DCFC,North Julia,12.34
1765,5,23,2024-02-18 01:56:29,2024-02-18 02:48:41,43.502,42.61,100,DCFC,South Teresa,9.42
1766,49,3,2024-03-29 08:22:51,2024-03-29 11:28:27,22.273,20.17,46.16,Level2,Port Meganstad,3.66
1767,7,12,2024-02-28 15:15:39,2024-02-28 20:37:17,38.597,22.27,72.79,Level2,Adamshaven,13.28
1768,10,16,2024-04-06 23:47:06,2024-04-07 00:09:10,18.393,38.14,65.47,DCFC,Pattonberg,2.62
1769,35,14,2024-08-19 16:17:34,2024-08-19 20:27:14,29.96,20.2,73.7,Level2,North Angelamouth,5.55
1770,29,24,2024-08-14 02:20:20,2024-08-14 12:37:53,19.556,46.77,86.68,Level1,Millerville,4.14
1771,33,9,2024-08-15 01:15:25,2024-08-15 05:53:15,33.341,54.89,91.17,Level2,Lake Markshire,6.32
1772,43,3,2023-04-23 03:17:23,2023-04-23 07:52:40,33.034,58.81,100,Level2,South Karenton,11.42
1773,6,32,2023-01-09 19:45:06,2023-01-09 21:22:35,11.698,22.67,45.21,Level2,Lisafort,3.13
1774,44,10,2023-02-08 12:09:20,2023-02-08 13:01:54,43.81,40.89,89.84,DCFC,New Garyfurt,14.51
1775,15,17,2024-08-27 04:42:45,2024-08-27 14:49:03,19.2,10.22,34.16,Level1,Stewartton,4.28
1776,34,21,2023-10-26 07:54:04,2023-10-26 17:35:54,18.425,20.07,54.51,Level1,North Cameron,2.5
1777,22,22,2023-05-28 07:03:44,2023-05-28 22:55:14,30.131,34.64,66.29,Level1,New Samantha,5.4
1778,3,12,2024-01-29 22:02:20,2024-01-29 22:44:49,35.415,22.84,62.19,DCFC,Beverlytown,3.59
1779,7,9,2023-03-15 22:27:15,2023-03-16 02:09:49,26.709,15.98,50.94,Level2,East Margaretville,5.94
1780,38,40,2023-01-02 08:14:22,2023-01-02 15:05:31,13.02,15.23,36.4,Level1,Tonyaville,2.14
1781,2,20,2023-02-11 18:09:47,2023-02-12 07:09:01,24.676,23.03,64.02,Level1,West Karenborough,6.7
1782,29,25,2024-11-28 23:34:42,2024-11-28 23:53:39,15.798,53.82,86.06,DCFC,Thompsonton,4.33
1783,14,11,2024-06-29 18:18:43,2024-06-29 21:48:33,25.18,47.1,100,Level2,East Michael,5.31
1784,8,4,2023-02-06 14:55:08,2023-02-06 15:34:34,32.868,39.47,100,DCFC,East Brett,3.79
1785,24,18,2023-05-08 21:22:36,2023-05-08 22:19:46,47.647,49.58,100,DCFC,Sarahmouth,14.98
1786,31,19,2024-05-04 03:18:46,2024-05-04 08:11:17,35.102,14.47,53.69,Level2,Aliciaborough,9.14
1787,15,29,2024-11-24 19:35:16,2024-11-24 23:21:22,27.132,15.97,49.8,Level2,West Katiechester,3.53
1788,42,7,2023-06-19 13:10:41,2023-06-19 14:00:20,41.38,25.88,80.98,DCFC,New Jefferyville,11.76
1789,10,10,2024-05-06 15:35:39,2024-05-06 20:52:04,37.971,13.3,69.72,Level2,Danafurt,8.43
1790,26,39,2024-09-09 13:29:13,2024-09-09 18:02:02,32.739,20.07,84.39,Level2,Meganchester,5.6
1791,43,1,2023-11-10 05:52:50,2023-11-10 15:17:37,17.885,19.3,41.6,Level1,South Douglastown,4.51
1792,46,11,2023-01-18 23:15:27,2023-01-19 15:15:32,30.403,19.36,66.79,Level1,Port Brett,8.95
1793,6,18,2023-03-25 04:54:14,2023-03-25 18:42:04,26.215,11.65,62.16,Level1,West Robin,7.81
1794,10,18,2023-01-21 02:46:25,2023-01-21 06:32:43,27.156,18.6,58.95,Level2,South Deborah,8.4
1795,39,6,2024-03-26 08:19:19,2024-03-27 03:25:34,36.298,35.91,98.6,Level1,Camposburgh,5.59
1796,18,19,2023-03-03 18:01:16,2023-03-04 01:39:31,54.991,23.58,88.89,Level2,Jessicaview,8.9
1797,7,35,2023-09-19 14:03:30,2023-09-19 14:26:38,19.283,59.3,84.54,DCFC,South Randall,5.41
1798,39,31,2024-06-13 00:30:00,2024-06-13 09:49:19,17.712,49.48,80.07,Level1,East Cathyberg,2.92
1799,15,15,2023-04-14 14:58:30,2023-04-14 15:36:49,31.944,35.75,75.58,DCFC,South Pamelastad,6.1
1800,12,26,2023-12-26 23:39:38,2023-12-27 15:10:48,29.487,13.73,66.48,Level1,Lake Mariafort,4.09
1801,44,39,2023-11-12 13:23:47,2023-11-12 14:37:50,61.719,15.72,84.68,DCFC,New Lisafort,14.21
1802,2,12,2023-12-28 19:25:10,2023-12-29 02:52:51,14.177,53.07,76.62,Level1,New Johnville,4.23
1803,15,4,2023-07-27 14:15:00,2023-07-27 18:49:21,32.922,22.55,63.6,Level2,Erichaven,7.94
1804,2,26,2024-12-16 09:04:40,2024-12-16 11:27:08,17.097,28.7,57.1,Level2,Melissashire,4.07
1805,41,20,2023-09-21 09:20:24,2023-09-21 11:27:58,15.309,22.96,53.64,Level2,South Michaelberg,5.19
1806,19,2,2023-08-25 07:44:50,2023-08-25 08:11:06,21.892,10.04,33.94,DCFC,South Williefurt,3.38
1807,20,39,2024-01-14 15:34:58,2024-01-14 16:21:53,39.109,29.66,100,DCFC,West Michaelchester,6.43
1808,46,25,2024-08-04 05:32:35,2024-08-04 06:21:30,40.774,34.53,98.14,DCFC,Trevorville,14.16
1809,7,2,2023-08-09 14:55:56,2023-08-09 19:22:15,31.958,58.17,100,Level2,New Justinshire,5.44
1810,33,38,2024-05-02 10:08:57,2024-05-02 14:04:40,28.287,19.63,50.41,Level2,South Hannahberg,4.16
1811,39,9,2023-09-13 12:47:27,2023-09-13 13:21:03,28.0,51.64,100,DCFC,New Joshua,4.36
1812,31,1,2024-01-21 04:22:04,2024-01-22 14:31:09,64.888,25.75,98.25,Level1,East Christopher,20.45
1813,31,11,2024-12-12 21:13:43,2024-12-12 23:48:24,18.562,39.28,60.02,Level2,Parkerport,4.46
1814,43,7,2024-03-20 00:51:09,2024-03-21 05:36:22,54.632,15.31,83.43,Level1,East Sarah,17.08
1815,9,25,2023-07-06 17:48:05,2023-07-06 18:31:21,36.066,46.09,100,DCFC,Johnsonmouth,9.21
1816,41,1,2023-03-15 10:30:05,2023-03-16 01:15:59,28.054,43.78,100,Level1,Port Janiceland,3.45
1817,38,20,2024-03-26 22:53:08,2024-03-27 15:26:30,31.457,48.85,100,Level1,East Janice,8.91
1818,27,33,2023-03-27 10:04:41,2023-03-27 15:47:59,41.197,22.0,78.28,Level2,North Stephaniefurt,5.8
1819,13,18,2023-04-13 03:48:57,2023-04-13 04:31:30,35.463,41.48,100,DCFC,Longtown,5.86
1820,27,17,2023-06-10 16:59:35,2023-06-10 17:46:41,39.257,46.37,100,DCFC,Port Kaitlynbury,6.7
1821,40,39,2024-01-03 23:27:22,2024-01-03 23:50:39,19.408,55.61,77.64,DCFC,Port Karen,3.33
1822,5,1,2024-11-30 03:58:41,2024-11-30 04:35:49,30.949,12.49,53.32,DCFC,Pittmanport,6.37
1823,20,25,2023-11-19 21:10:49,2023-11-20 18:16:33,40.082,22.87,94.96,Level1,Port Williamton,10.21
1824,27,27,2024-11-23 02:41:40,2024-11-23 03:18:50,30.986,24.82,67.15,DCFC,South Jasonborough,8.08
1825,47,15,2024-05-08 02:34:34,2024-05-08 06:47:24,30.34,52.52,100,Level2,North Charlesborough,3.41
1826,32,31,2023-04-06 18:52:02,2023-04-07 03:19:00,16.054,33.88,57.42,Level1,South Jorgehaven,3.65
1827,47,12,2023-07-27 03:32:57,2023-07-27 22:16:54,35.592,44.3,100,Level1,Reynoldsfurt,6.96
1828,36,37,2023-05-20 10:22:48,2023-05-21 03:56:22,33.363,20.04,72.83,Level1,New Cliffordchester,11.52
1829,38,30,2023-12-19 11:44:49,2023-12-20 06:03:15,34.784,29.87,86.43,Level1,West Erinside,6.96
1830,49,34,2024-11-07 22:00:48,2024-11-08 01:29:16,25.016,15.51,44.7,Level2,South Joseph,4.06
1831,22,25,2023-02-22 17:34:23,2023-02-23 23:17:08,56.454,40.7,100,Level1,Troyton,8.83
1832,18,35,2023-11-06 20:33:06,2023-11-07 02:02:36,39.54,21.09,68.05,Level2,North Josephside,13.06
1833,3,18,2023-07-23 08:33:17,2023-07-23 09:12:27,32.652,45.18,81.46,DCFC,Scottland,9.81
1834,47,7,2024-02-18 05:27:23,2024-02-18 06:03:27,30.065,52.95,100,DCFC,Gardnertown,8.25
1835,34,5,2023-10-25 13:46:46,2023-10-25 16:19:12,18.292,52.94,87.13,Level2,Smithton,4.54
1836,11,7,2024-04-01 01:55:08,2024-04-01 09:58:21,15.302,19.18,51.6,Level1,West Shannonbury,1.76
1837,8,40,2023-02-10 05:51:40,2023-02-10 06:37:43,38.379,29.32,100,DCFC,West Deanna,6.3
1838,33,4,2024-09-10 00:10:14,2024-09-10 23:38:20,44.59,40.34,88.86,Level1,Port Christinabury,14.6
1839,27,8,2023-06-20 09:22:55,2023-06-21 10:08:06,47.031,35.75,100,Level1,Lake Lisa,12.08
1840,3,20,2024-12-11 21:42:35,2024-12-11 22:13:37,25.866,12.94,41.68,DCFC,South Kevinburgh,8.72
1841,20,38,2023-12-10 15:03:26,2023-12-11 11:30:43,38.864,23.94,93.84,Level1,Fowlerton,7.01
1842,27,33,2024-08-31 06:13:51,2024-09-01 08:23:25,49.703,26.92,94.82,Level1,East Mike,17.22
1843,26,40,2024-11-22 03:41:59,2024-11-22 05:48:10,15.143,49.97,79.72,Level2,Larryland,3.45
1844,27,25,2024-07-24 13:07:02,2024-07-25 13:42:16,46.716,11.68,75.5,Level1,Lake Nicholas,9.72
1845,44,25,2023-03-17 07:06:06,2023-03-17 08:14:12,56.761,36.58,100,DCFC,Glennberg,18.65
1846,15,10,2024-09-25 05:53:12,2024-09-26 08:43:56,51.007,27.75,91.35,Level1,West Amymouth,9.99
1847,20,37,2024-01-25 08:14:05,2024-01-26 02:21:58,34.45,27.14,89.1,Level1,Reyesview,7.39
1848,17,6,2024-01-30 11:47:52,2024-01-30 15:09:35,24.206,12.05,63.01,Level2,Sabrinaport,2.61
1849,47,18,2024-06-21 17:01:40,2024-06-21 17:35:16,28.001,56.18,100,DCFC,Frenchberg,8.9
1850,30,27,2024-10-16 10:03:16,2024-10-16 11:36:16,11.161,29.33,54.41,Level2,Amandaburgh,1.57
1851,37,34,2023-06-14 07:56:49,2023-06-14 09:20:07,69.418,20.19,96.39,DCFC,North Brenda,14.34
1852,8,27,2024-08-03 15:49:32,2024-08-03 17:25:30,11.517,39.43,60.64,Level2,Warrenfort,2.52
1853,41,5,2024-07-27 08:02:51,2024-07-27 20:13:23,23.134,53.64,100,Level1,Port Angelashire,4.27
1854,33,2,2024-09-26 07:34:33,2024-09-26 20:17:12,24.151,58.89,85.17,Level1,South Gary,7.73
1855,50,13,2023-05-17 14:26:28,2023-05-17 19:27:03,36.071,43.2,97.36,Level2,Port Jessestad,11.07
1856,35,1,2024-03-26 18:26:09,2024-03-26 21:42:28,23.559,50.47,92.54,Level2,Bethanyton,2.89
1857,6,39,2023-03-28 18:43:46,2023-03-28 19:11:23,23.023,55.64,100,DCFC,Larsonmouth,4.6
1858,15,7,2023-01-27 01:13:00,2023-01-28 08:11:27,58.851,21.33,94.71,Level1,Sandyland,6.1
1859,11,25,2024-04-07 22:45:22,2024-04-08 01:18:17,18.351,38.39,77.27,Level2,Smithchester,3.96
1860,8,29,2024-06-24 04:48:03,2024-06-24 10:28:49,40.893,20.43,95.74,Level2,New Yvette,10.04
1861,27,5,2024-02-11 06:54:39,2024-02-12 05:57:40,43.796,29.64,89.47,Level1,Rachelville,13.96
1862,48,25,2023-04-01 07:47:40,2023-04-02 17:22:31,63.804,34.96,100,Level1,Crystalhaven,11.22
1863,39,3,2024-10-08 23:16:57,2024-10-08 23:55:12,31.886,29.41,84.48,DCFC,Port Samuelland,3.93
1864,21,6,2023-09-05 01:09:11,2023-09-06 01:07:59,45.562,39.25,100,Level1,South Andreaview,8.5
1865,43,20,2023-01-23 21:52:33,2023-01-23 22:39:40,39.266,37.42,86.38,DCFC,Jamesmouth,4.36
1866,21,33,2023-07-23 18:41:08,2023-07-23 19:00:21,16.02,59.6,80.96,DCFC,West Claudiashire,2.02
1867,4,33,2024-04-04 11:56:12,2024-04-05 06:39:48,35.581,39.59,100,Level1,West Samuelshire,4.78
1868,22,1,2023-12-28 16:37:10,2023-12-29 12:38:29,38.042,26.61,66.57,Level1,Lake Michealstad,7.32
1869,3,36,2023-03-25 01:27:25,2023-03-26 05:52:40,54.0,26.62,86.62,Level1,Ashleystad,10.03
1870,6,17,2023-02-06 19:00:25,2023-02-06 19:22:24,18.326,41.78,77.09,DCFC,Terrimouth,5.99
1871,37,19,2023-12-21 14:58:08,2023-12-21 23:58:35,64.854,28.81,100,Level2,Nelsonborough,10.07
1872,31,10,2024-01-19 05:19:44,2024-01-19 23:45:56,35.03,54.5,93.64,Level1,South Tracey,10.28
1873,6,30,2023-10-31 23:13:47,2023-11-01 00:50:34,11.615,22.02,44.4,Level2,Shirleyview,1.99
1874,16,5,2023-05-31 23:37:37,2023-06-01 02:33:25,21.097,15.71,50.93,Level2,Brandibury,2.82
1875,16,16,2024-01-01 19:20:30,2024-01-02 11:44:52,31.172,44.15,96.19,Level1,Abigailburgh,4.81
1876,41,19,2024-05-03 09:03:04,2024-05-03 21:12:49,23.109,53.69,100,Level1,Sarahfurt,6.9
1877,21,6,2023-06-23 22:59:35,2023-06-24 01:25:31,17.512,42.72,66.07,Level2,Ellenside,3.61
1878,13,31,2023-07-05 16:31:20,2023-07-05 20:28:26,28.452,53.05,100,Level2,Hollandbury,9.1
1879,37,13,2023-06-06 09:05:21,2023-06-06 09:37:14,26.574,57.63,86.8,DCFC,East Angelaview,3.2
1880,41,15,2024-06-13 22:03:09,2024-06-13 22:26:01,19.062,55.38,93.58,DCFC,Lake Mary,2.04
1881,14,36,2024-11-27 18:59:14,2024-11-28 04:36:08,18.269,48.2,86.58,Level1,West Lindsey,3.45
1882,5,6,2024-05-02 04:57:04,2024-05-02 10:00:12,36.376,52.01,100,Level2,Montgomerytown,12.08
1883,48,34,2024-09-11 11:01:40,2024-09-11 11:48:21,38.906,32.97,72.63,DCFC,Ryanshire,13.34
1884,32,30,2024-05-10 21:30:09,2024-05-11 01:08:57,26.257,33.22,71.72,Level2,Roymouth,3.74
1885,1,25,2024-05-17 08:34:57,2024-05-17 23:28:38,28.3,39.4,100,Level1,Davishaven,2.86
1886,4,40,2023-10-03 06:13:17,2023-10-03 06:43:08,24.885,37.16,79.41,DCFC,New Rhonda,6.06
1887,46,7,2024-11-05 13:10:13,2024-11-05 15:45:30,18.634,43.34,72.41,Level2,North Kristenside,2.52
1888,25,3,2023-08-26 21:48:40,2023-08-27 20:59:56,44.057,37.41,84.53,Level1,East Marystad,12.64
1889,49,33,2024-10-20 04:07:16,2024-10-20 20:13:57,30.612,50.32,86.04,Level1,Nicoleton,4.4
1890,46,17,2024-01-08 16:13:03,2024-01-08 21:22:23,37.12,13.56,71.47,Level2,Jonesport,8.29
1891,11,34,2023-12-12 20:11:34,2023-12-13 09:27:47,25.214,46.58,100,Level1,East Lauren,2.85
1892,39,4,2023-09-27 18:54:26,2023-09-28 07:24:16,23.745,58.99,100,Level1,West Heatherbury,6.59
1893,36,3,2024-08-10 03:16:18,2024-08-10 08:32:15,37.914,40.01,100,Level2,West Lindsey,6.27
1894,41,24,2023-06-11 07:26:23,2023-06-11 10:51:23,24.601,50.7,100,Level2,Davisview,3.0
1895,26,36,2024-10-15 16:47:49,2024-10-15 20:12:56,24.615,51.64,100,Level2,Port Tyler,5.61
1896,20,1,2024-01-05 04:19:08,2024-01-05 07:11:15,20.655,19.07,56.22,Level2,Olsonside,6.07
1897,22,34,2024-01-23 20:22:30,2024-01-23 21:42:13,66.44,25.05,94.84,DCFC,Lake Samantha,8.23
1898,26,18,2023-06-04 10:05:11,2023-06-04 13:34:13,25.084,33.58,82.86,Level2,Port Sarahtown,6.29
1899,17,9,2023-10-22 11:46:07,2023-10-22 16:54:54,37.055,13.37,91.38,Level2,Bryceland,9.33
1900,24,35,2024-06-13 13:23:07,2024-06-14 10:16:29,39.69,21.96,63.96,Level1,Vargasland,6.32
1901,36,6,2024-06-28 00:20:05,2024-06-28 00:44:18,20.192,38.92,70.87,DCFC,Lake Loganside,6.47
1902,31,23,2024-07-10 20:22:58,2024-07-10 21:28:41,54.774,38.8,100,DCFC,Hillfurt,17.19
1903,32,5,2023-02-28 07:31:52,2023-02-28 08:08:33,30.574,55.17,100,DCFC,South Albertburgh,9.18
1904,38,13,2023-08-25 17:49:24,2023-08-26 00:33:45,48.523,17.87,96.77,Level2,North Stacie,9.61
1905,27,24,2024-07-26 15:31:38,2024-07-26 16:14:44,35.927,50.92,100,DCFC,North Nancymouth,8.84
1906,11,15,2023-07-07 16:39:22,2023-07-08 07:19:58,27.886,29.17,88.25,Level1,Johnton,5.92
1907,48,33,2024-08-29 01:13:35,2024-08-29 02:30:18,63.942,28.86,94.04,DCFC,South Emilychester,7.81
1908,6,38,2023-08-09 12:09:38,2023-08-09 17:05:04,35.453,31.69,100,Level2,West James,6.1
1909,22,13,2023-12-21 19:26:11,2023-12-21 20:22:18,46.772,11.27,60.4,DCFC,Adamsstad,6.64
1910,8,35,2023-01-31 15:22:26,2023-01-31 19:59:43,33.275,38.72,100,Level2,Cartermouth,3.49
1911,25,22,2023-12-20 23:57:53,2023-12-21 03:49:36,27.807,11.35,41.09,Level2,Martinside,4.47
1912,32,26,2023-07-22 04:26:09,2023-07-23 01:53:10,40.756,40.24,100,Level1,Blairborough,10.67
1913,11,37,2024-01-11 02:19:45,2024-01-11 17:10:10,28.197,40.26,100,Level1,Robertton,6.9
1914,38,3,2024-01-28 20:49:11,2024-01-28 21:33:21,36.808,35.55,95.4,DCFC,Port Jodi,9.3
1915,27,32,2024-11-04 22:09:44,2024-11-04 23:00:54,42.646,41.74,100,DCFC,South Cynthia,6.17
1916,3,27,2024-12-06 09:09:23,2024-12-07 10:31:53,48.213,13.9,67.47,Level1,New Crystal,13.02
1917,6,25,2023-02-04 07:20:47,2023-02-04 13:52:29,12.404,16.36,40.26,Level1,Julieshire,3.46
1918,41,1,2024-11-26 15:57:54,2024-11-26 20:18:07,31.227,14.31,76.89,Level2,South Kathleenland,9.73
1919,39,11,2024-06-19 19:41:37,2024-06-20 14:56:04,36.558,36.86,100,Level1,East Nicoleview,4.85
1920,18,6,2023-10-02 01:38:10,2023-10-02 09:11:39,54.418,35.37,100,Level2,South Codyland,7.01
1921,23,13,2024-06-08 17:21:16,2024-06-09 21:15:59,53.033,32.87,100,Level1,South Glendaberg,16.98
1922,43,23,2024-05-24 18:01:32,2024-05-24 18:22:07,17.163,55.44,76.84,DCFC,Sharonfort,4.73
1923,27,20,2023-12-09 00:44:26,2023-12-09 08:59:20,15.672,27.23,48.64,Level1,Teresaland,4.68
1924,24,35,2023-12-24 12:40:25,2023-12-24 17:42:16,36.222,26.04,64.37,Level2,North Melanie,4.81
1925,1,9,2024-12-15 08:14:23,2024-12-15 15:45:04,14.272,49.91,80.47,Level1,Port Jamesshire,3.47
1926,44,4,2024-07-01 02:19:42,2024-07-01 07:57:07,40.49,25.94,71.18,Level2,Averyberg,8.17
1927,27,24,2023-12-22 05:32:34,2023-12-22 05:58:17,21.44,34.08,63.37,DCFC,New Paulland,6.67
1928,39,3,2023-12-31 10:51:06,2023-12-31 11:06:11,12.576,55.76,77.48,DCFC,North Jasonburgh,1.84
1929,34,23,2024-05-10 01:58:24,2024-05-10 06:47:39,34.711,35.12,100,Level2,New Williehaven,4.93
1930,33,22,2024-12-17 12:07:08,2024-12-18 21:58:19,64.321,30.01,100,Level1,Martinberg,15.72
1931,1,16,2023-04-16 11:36:14,2023-04-16 17:51:42,11.89,45.13,70.59,Level1,East James,3.39
1932,25,28,2023-08-05 20:15:48,2023-08-06 02:31:17,45.058,51.81,100,Level2,Port Jamie,6.87
1933,9,14,2024-05-02 12:02:53,2024-05-03 06:07:18,34.34,40.05,91.38,Level1,Williamville,11.64
1934,38,17,2023-07-21 23:39:16,2023-07-22 03:59:06,31.181,45.54,96.24,Level2,Charleschester,3.44
1935,44,31,2024-08-04 03:56:37,2024-08-04 18:29:23,27.638,29.36,60.24,Level1,Peckburgh,7.12
1936,7,12,2023-11-10 21:12:52,2023-11-10 21:58:49,38.292,49.88,100,DCFC,Victoriaburgh,5.67
1937,24,4,2024-10-04 16:13:39,2024-10-04 20:35:29,31.421,45.69,78.94,Level2,East Kevin,6.86
1938,30,28,2024-08-03 13:27:44,2024-08-04 00:11:45,20.394,54.17,100,Level1,Gibsonstad,4.45
1939,9,28,2023-11-14 11:09:58,2023-11-15 03:09:31,30.386,12.36,57.78,Level1,New Francisville,5.11
1940,36,40,2023-06-22 00:49:04,2023-06-22 20:03:14,36.549,25.1,82.93,Level1,West Ashley,4.26
1941,38,27,2024-11-13 17:57:35,2024-11-13 18:42:53,37.755,18.22,79.61,DCFC,Timothyton,9.28
1942,34,20,2023-09-16 21:00:58,2023-09-17 16:01:41,36.123,12.46,79.98,Level1,East Charles,7.39
1943,39,29,2023-03-15 10:36:45,2023-03-15 11:17:59,34.369,40.64,100,DCFC,Hunttown,4.42
1944,16,15,2024-03-21 00:59:54,2024-03-21 01:48:23,40.403,18.12,85.57,DCFC,Camerontown,9.08
1945,33,18,2024-04-30 02:54:52,2024-04-30 14:54:00,22.773,33.34,58.12,Level1,West Lisaton,6.37
1946,10,19,2023-09-16 20:01:23,2023-09-16 20:39:16,31.57,53.09,100,DCFC,West Robert,7.73
1947,31,15,2023-07-07 16:20:36,2023-07-07 17:19:15,48.885,13.44,68.06,DCFC,Port Timothy,15.65
1948,46,17,2023-11-20 06:38:25,2023-11-20 07:01:40,19.384,52.34,82.58,DCFC,Dannytown,5.51
1949,36,35,2023-12-26 01:36:32,2023-12-26 05:12:40,25.937,58.96,100,Level2,North Haley,8.19
1950,49,6,2024-01-27 02:44:52,2024-01-27 03:40:03,45.995,46.33,100,DCFC,Cruzmouth,13.49
1951,19,37,2023-01-27 13:24:42,2023-01-27 14:12:24,39.754,29.29,72.69,DCFC,Lake Brandyville,7.31
1952,16,26,2024-07-13 15:52:38,2024-07-13 22:36:41,12.795,22.14,43.5,Level1,Port Crystalland,3.11
1953,40,28,2023-12-08 02:41:58,2023-12-08 11:25:08,62.78,19.01,90.27,Level2,Port Michael,12.86
1954,30,18,2024-08-24 23:10:53,2024-08-24 23:48:07,31.034,28.95,98.69,DCFC,Port Jasonfort,5.93
1955,47,7,2023-05-19 09:23:59,2023-05-19 11:32:00,15.362,42.62,66.66,Level2,Caseyland,5.2
1956,33,8,2023-04-15 22:32:00,2023-04-16 02:59:48,32.137,45.33,80.3,Level2,Port Robertmouth,7.39
1957,4,12,2023-09-18 12:32:30,2023-09-18 20:03:21,14.277,53.42,77.66,Level1,North Justin,2.7
1958,4,40,2023-05-19 22:14:31,2023-05-20 01:31:03,23.584,16.71,56.75,Level2,North Christina,7.38
1959,22,32,2024-09-02 18:52:13,2024-09-03 00:12:53,38.48,59.58,100,Level2,North Carlosstad,7.01
1960,44,4,2024-02-28 22:30:46,2024-02-28 23:43:07,60.305,28.87,96.25,DCFC,South Jessicaborough,15.04
1961,5,36,2023-01-30 20:58:29,2023-01-30 21:40:48,35.277,53.46,100,DCFC,Thomasshire,6.29
1962,18,2,2023-12-23 09:34:45,2023-12-23 17:25:17,56.465,32.94,100,Level2,Sandramouth,12.47
1963,43,40,2024-08-31 07:24:57,2024-08-31 23:45:49,31.061,26.24,64.97,Level1,North James,6.21
1964,8,21,2024-03-28 01:16:04,2024-03-28 04:59:49,26.851,50.55,100,Level2,East Derrick,7.86
1965,32,3,2024-10-11 22:08:30,2024-10-12 02:07:12,28.644,58.0,100,Level2,Ericshire,9.1
1966,17,16,2024-12-01 13:53:13,2024-12-02 05:12:15,29.103,19.67,80.94,Level1,Whitemouth,5.22
1967,24,37,2024-12-23 19:36:37,2024-12-24 02:28:38,49.442,42.26,94.58,Level2,Kristenborough,10.95
1968,22,24,2024-09-06 11:33:24,2024-09-06 12:12:50,32.873,22.91,57.44,DCFC,Aprilbury,8.87
1969,25,2,2024-10-02 01:46:07,2024-10-02 06:38:46,35.119,39.93,77.49,Level2,Johnsonborough,11.23
1970,50,21,2024-04-26 14:57:43,2024-04-26 23:11:44,15.644,17.42,40.91,Level1,West Michelleton,2.81
1971,5,7,2023-05-17 13:02:34,2023-05-17 18:13:21,37.294,34.39,83.59,Level2,Port Lynntown,12.1
1972,14,34,2024-11-17 13:28:01,2024-11-18 05:04:19,29.65,10.17,72.46,Level1,North Tashaborough,5.93
1973,17,2,2024-12-27 07:06:33,2024-12-27 10:03:50,21.275,50.98,95.77,Level2,Haynesmouth,4.01
1974,47,23,2024-08-17 16:11:00,2024-08-17 16:55:02,36.704,11.8,69.24,DCFC,Matthewstad,12.55
1975,22,33,2024-09-19 11:12:56,2024-09-19 12:19:52,55.778,31.98,90.57,DCFC,Garretttown,18.14
1976,1,1,2023-06-08 05:16:56,2023-06-08 18:01:44,24.219,48.14,100,Level1,West Rhondaburgh,2.95
1977,14,10,2023-09-26 15:43:34,2023-09-27 09:30:12,33.777,20.73,91.69,Level1,Matthewton,6.36
1978,29,24,2023-03-26 02:01:27,2023-03-26 05:06:25,22.197,54.7,100,Level2,Susanberg,6.19
1979,15,16,2024-11-25 22:34:01,2024-11-25 23:21:11,39.314,21.74,70.76,DCFC,Brownton,4.06
1980,18,25,2024-03-30 14:48:05,2024-03-31 15:07:03,46.201,45.13,100,Level1,North Jessicaville,13.03
1981,48,29,2024-11-23 21:55:46,2024-11-24 03:55:52,43.213,55.95,100,Level2,New Jacob,13.81
1982,21,32,2024-03-26 11:26:11,2024-03-26 18:46:48,52.875,25.24,95.74,Level2,East Diana,9.43
1983,27,30,2023-11-23 18:36:26,2023-11-23 18:59:41,19.376,49.72,76.19,DCFC,West Ronald,4.97
1984,41,32,2023-03-26 00:29:36,2023-03-26 06:59:26,12.345,37.43,62.17,Level1,Lopezland,3.63
1985,33,32,2023-10-23 21:29:26,2023-10-24 17:36:41,38.23,40.11,81.71,Level1,North Jillianport,7.1
1986,43,18,2023-03-17 11:10:01,2023-03-17 11:37:02,22.52,54.97,83.05,DCFC,Katrinaville,3.88
1987,16,9,2023-05-09 11:28:09,2023-05-10 02:06:59,27.83,53.54,100,Level1,East Jeffburgh,9.68
1988,45,2,2024-05-02 16:03:26,2024-05-02 16:58:23,45.804,42.53,100,DCFC,Jamesshire,9.75
1989,23,19,2024-05-31 17:01:11,2024-05-31 23:02:52,43.403,44.82,99.76,Level2,New Claudia,10.8
